STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,YEAR,ANNUAL_ESAL_TREND,ANNUAL_GESAL_TREND
89,Quebec,A310,2,1991,263603,292456
89,Quebec,A310,2,1990,255558,119630
89,Quebec,A310,1,1995,268425,172920
89,Quebec,A310,1,1994,342000,323779
89,Quebec,A310,1,1993,282000,301300
89,Quebec,A310,1,1992,189321,213383
89,Quebec,A310,1,1991,263603,292456
89,Quebec,A310,1,1990,255558,283539
89,Quebec,A310,1,1989,260898,289486
89,Quebec,A310,1,1988,250359,277747
89,Quebec,A310,1,1987,236812,262752
89,Quebec,A310,1,1986,225231,249876
89,Quebec,A310,1,1985,212926,236207
89,Quebec,A310,1,1984,201695,223754
89,Quebec,A320,1,1983,202498,132134
89,Quebec,A320,3,1995,267567,172920
89,Quebec,A320,3,1994,342000,323779
89,Quebec,A320,3,1993,282000,301300
89,Quebec,A320,3,1992,189116,213383
89,Quebec,A320,3,1991,262771,196306
89,Quebec,A320,2,1995,267567,172920
89,Quebec,A320,2,1994,342000,323779
89,Quebec,A320,2,1993,282000,301300
89,Quebec,A320,2,1992,189116,213383
89,Quebec,A320,2,1991,262771,292456
89,Quebec,A320,2,1990,254752,96326
89,Quebec,A320,1,1995,267567,172920
89,Quebec,A320,1,1994,342000,323779
89,Quebec,A320,1,1993,282000,301300
89,Quebec,A320,1,1992,189116,213383
89,Quebec,A320,1,1991,262771,292456
89,Quebec,A320,1,1990,254752,283539
89,Quebec,A320,1,1989,260077,289486
89,Quebec,A320,1,1988,249568,277747
89,Quebec,A320,1,1987,236067,262752
89,Quebec,A320,1,1986,224519,249876
89,Quebec,A320,1,1985,212251,236207
89,Quebec,A320,1,1984,201058,223754
89,Quebec,A330,1,1983,202498,132134
89,Quebec,A330,2,1995,267567,172920
89,Quebec,A330,2,1994,342000,323779
89,Quebec,A330,2,1993,282000,301300
89,Quebec,A330,2,1992,189116,213383
89,Quebec,A330,2,1991,262771,292456
89,Quebec,A330,2,1990,254752,96326
89,Quebec,A330,1,1995,267567,172920
89,Quebec,A330,1,1994,342000,323779
89,Quebec,A330,1,1993,282000,301300
89,Quebec,A330,1,1992,189116,213383
89,Quebec,A330,1,1991,262771,292456
89,Quebec,A330,1,1990,254752,283539
89,Quebec,A330,1,1989,260077,289486
89,Quebec,A330,1,1988,249568,277747
89,Quebec,A330,1,1987,236067,262752
89,Quebec,A330,1,1986,224519,249876
89,Quebec,A330,1,1985,212251,236207
89,Quebec,A330,1,1984,201058,223754
89,Quebec,A340,1,1983,202495,132134
89,Quebec,A340,1,1995,267560,172920
89,Quebec,A340,1,1994,342000,323779
89,Quebec,A340,1,1993,282000,301300
89,Quebec,A340,1,1992,189116,213383
89,Quebec,A340,1,1991,262767,292456
89,Quebec,A340,1,1990,254748,283539
89,Quebec,A340,1,1989,260073,289486
89,Quebec,A340,1,1988,249564,277747
89,Quebec,A340,1,1987,236064,262752
89,Quebec,A340,1,1986,224515,249876
89,Quebec,A340,1,1985,212248,236207
89,Quebec,A340,1,1984,201055,223754
89,Quebec,A350,1,1983,202498,132134
89,Quebec,A350,2,1995,267567,172920
89,Quebec,A350,2,1994,342000,323779
89,Quebec,A350,2,1993,282000,301300
89,Quebec,A350,2,1992,189116,213383
89,Quebec,A350,2,1991,262771,292456
89,Quebec,A350,2,1990,254752,96326
89,Quebec,A350,1,1995,267567,172920
89,Quebec,A350,1,1994,342000,323779
89,Quebec,A350,1,1993,282000,301300
89,Quebec,A350,1,1992,189116,213383
89,Quebec,A350,1,1991,262771,292456
89,Quebec,A350,1,1990,254752,283539
89,Quebec,A350,1,1989,260077,289486
89,Quebec,A350,1,1988,249568,277747
89,Quebec,A350,1,1987,236067,262752
89,Quebec,A350,1,1986,224519,249876
89,Quebec,A350,1,1985,212251,236207
89,Quebec,A350,1,1984,201058,223754
89,Quebec,A901,1,1996,73745,6944
89,Quebec,A901,3,2017,574882,635678
89,Quebec,A901,3,2016,521576,576731
89,Quebec,A901,3,2015,469956,519670
89,Quebec,A901,3,2014,425298,470292
89,Quebec,A901,3,2013,384732,425459
89,Quebec,A901,3,2012,349051,385944
89,Quebec,A901,3,2011,314572,347836
89,Quebec,A901,3,2010,285240,315404
89,Quebec,A901,3,2009,257307,166817
89,Quebec,A901,2,2009,257307,118487
89,Quebec,A901,2,2008,234127,258870
89,Quebec,A901,2,2007,210824,233106
89,Quebec,A901,2,2006,190745,210950
89,Quebec,A901,2,2005,172430,190700
89,Quebec,A901,2,2004,157047,173639
89,Quebec,A901,2,2003,149066,48759
89,Quebec,A901,1,2003,148241,116479
89,Quebec,A901,1,2002,132437,147277
89,Quebec,A901,1,2001,118169,131413
89,Quebec,A901,1,2000,106030,117895
89,Quebec,A901,1,1999,91075,101312
89,Quebec,A901,1,1998,83979,93401
89,Quebec,A901,1,1997,75252,83673
89,Quebec,A902,1,1996,74510,6944
89,Quebec,A902,3,2017,577689,635678
89,Quebec,A902,3,2016,524123,576731
89,Quebec,A902,3,2015,472252,519670
89,Quebec,A902,3,2014,427371,470292
89,Quebec,A902,3,2013,386601,425459
89,Quebec,A902,3,2012,350752,385944
89,Quebec,A902,3,2011,316108,347836
89,Quebec,A902,3,2010,286634,315404
89,Quebec,A902,3,2009,258566,166817
89,Quebec,A902,2,2009,258566,118487
89,Quebec,A902,2,2008,235272,258870
89,Quebec,A902,2,2007,211853,233106
89,Quebec,A902,2,2006,191672,210950
89,Quebec,A902,2,2005,173262,190700
89,Quebec,A902,2,2004,157816,173639
89,Quebec,A902,2,2003,149800,48759
89,Quebec,A902,1,2003,149778,116479
89,Quebec,A902,1,2002,133794,147277
89,Quebec,A902,1,2001,119377,131413
89,Quebec,A902,1,2000,107121,117895
89,Quebec,A902,1,1999,91998,101312
89,Quebec,A902,1,1998,84837,93401
89,Quebec,A902,1,1997,76026,83673
89,Quebec,A903,2,2005,171488,190700
89,Quebec,A903,2,2004,156183,173639
89,Quebec,A903,2,2003,148241,48759
89,Quebec,A903,1,2003,147865,116479
89,Quebec,A903,1,2002,132115,147277
89,Quebec,A903,1,2001,117884,131413
89,Quebec,A903,1,2000,105770,117895
89,Quebec,A903,1,1999,90863,101312
89,Quebec,A903,1,1998,83782,93401
89,Quebec,A903,1,1997,75066,83673
89,Quebec,A903,1,1996,73562,6944
89,Quebec,A903,3,2017,571721,635678
89,Quebec,A903,3,2016,518706,576731
89,Quebec,A903,3,2015,467372,519670
89,Quebec,A903,3,2014,422962,470292
89,Quebec,A903,3,2013,382622,425459
89,Quebec,A903,3,2012,347133,385944
89,Quebec,A903,3,2011,312842,347836
89,Quebec,A903,3,2010,283671,315404
89,Quebec,A903,3,2009,255891,166817
89,Quebec,A903,2,2009,255891,118487
89,Quebec,A903,2,2008,232838,258870
89,Quebec,A903,2,2007,209663,233106
89,Quebec,A903,2,2006,189701,210950
90,Saskatchewan,0901,1,1996,132027,35844
90,Saskatchewan,0901,1,2008,310207,224281
90,Saskatchewan,0901,1,2007,221778,239544
90,Saskatchewan,0901,1,2006,200816,216471
90,Saskatchewan,0901,1,2005,252405,272170
90,Saskatchewan,0901,1,2004,226818,244685
90,Saskatchewan,0901,1,2003,238002,257090
90,Saskatchewan,0901,1,2002,233914,252623
90,Saskatchewan,0901,1,2001,213222,230402
90,Saskatchewan,0901,1,2000,208437,225263
90,Saskatchewan,0901,1,1999,198246,214329
90,Saskatchewan,0901,1,1998,180000,222849
90,Saskatchewan,0901,1,1997,168000,218318
90,Saskatchewan,0902,1,1996,132488,35844
90,Saskatchewan,0902,1,2008,311294,224281
90,Saskatchewan,0902,1,2007,222555,239544
90,Saskatchewan,0902,1,2006,201407,216471
90,Saskatchewan,0902,1,2005,253098,272170
90,Saskatchewan,0902,1,2004,227751,244685
90,Saskatchewan,0902,1,2003,238892,257090
90,Saskatchewan,0902,1,2002,234779,252623
90,Saskatchewan,0902,1,2001,214007,230402
90,Saskatchewan,0902,1,2000,209220,225263
90,Saskatchewan,0902,1,1999,198954,214329
90,Saskatchewan,0902,1,1998,181000,222849
90,Saskatchewan,0902,1,1997,168000,218318
90,Saskatchewan,0903,1,1996,131218,35844
90,Saskatchewan,0903,1,2008,308300,224281
90,Saskatchewan,0903,1,2007,220413,239544
90,Saskatchewan,0903,1,2006,199575,216471
90,Saskatchewan,0903,1,2005,250839,272170
90,Saskatchewan,0903,1,2004,225430,244685
90,Saskatchewan,0903,1,2003,236535,257090
90,Saskatchewan,0903,1,2002,232476,252623
90,Saskatchewan,0903,1,2001,211861,230402
90,Saskatchewan,0903,1,2000,207105,225263
90,Saskatchewan,0903,1,1999,197060,214329
90,Saskatchewan,0903,1,1998,179000,222849
90,Saskatchewan,0903,1,1997,166000,218318
90,Saskatchewan,0959,1,1996,131218,35844
90,Saskatchewan,0959,1,2008,308300,224281
90,Saskatchewan,0959,1,2007,220413,239544
90,Saskatchewan,0959,1,2006,199575,216471
90,Saskatchewan,0959,1,2005,250839,272170
90,Saskatchewan,0959,1,2004,225430,244685
90,Saskatchewan,0959,1,2003,236535,257090
90,Saskatchewan,0959,1,2002,232476,252623
90,Saskatchewan,0959,1,2001,211861,230402
90,Saskatchewan,0959,1,2000,207105,225263
90,Saskatchewan,0959,1,1999,197060,214329
90,Saskatchewan,0959,1,1998,178000,222849
90,Saskatchewan,0959,1,1997,166000,218318
90,Saskatchewan,0960,1,1996,131218,35844
90,Saskatchewan,0960,1,2008,308300,224281
90,Saskatchewan,0960,1,2007,220413,239544
90,Saskatchewan,0960,1,2006,199575,216471
90,Saskatchewan,0960,1,2005,250839,272170
90,Saskatchewan,0960,1,2004,225430,244685
90,Saskatchewan,0960,1,2003,236535,257090
90,Saskatchewan,0960,1,2002,232476,252623
90,Saskatchewan,0960,1,2001,211861,230402
90,Saskatchewan,0960,1,2000,207105,225263
90,Saskatchewan,0960,1,1999,197060,214329
90,Saskatchewan,0960,1,1998,179000,222849
90,Saskatchewan,0960,1,1997,167000,218318
90,Saskatchewan,0961,1,1996,130775,35844
90,Saskatchewan,0961,3,2008,307257,224281
90,Saskatchewan,0961,3,2007,219664,239544
90,Saskatchewan,0961,3,2006,198874,216471
90,Saskatchewan,0961,3,2005,249970,272170
90,Saskatchewan,0961,3,2004,224607,163792
90,Saskatchewan,0961,2,2008,307257,224281
90,Saskatchewan,0961,2,2007,219664,239544
90,Saskatchewan,0961,2,2006,198874,216471
90,Saskatchewan,0961,2,2005,249970,272170
90,Saskatchewan,0961,2,2004,224607,244685
90,Saskatchewan,0961,2,2003,235717,257090
90,Saskatchewan,0961,2,2002,231666,169569
90,Saskatchewan,0961,1,2008,307257,224281
90,Saskatchewan,0961,1,2007,219664,239544
90,Saskatchewan,0961,1,2006,198874,216471
90,Saskatchewan,0961,1,2005,249970,272170
90,Saskatchewan,0961,1,2004,224607,244685
90,Saskatchewan,0961,1,2003,235717,257090
90,Saskatchewan,0961,1,2002,231666,252623
90,Saskatchewan,0961,1,2001,211152,230402
90,Saskatchewan,0961,1,2000,206428,225263
90,Saskatchewan,0961,1,1999,196421,214329
90,Saskatchewan,0961,1,1998,177000,222849
90,Saskatchewan,0961,1,1997,165000,218318
90,Saskatchewan,0962,1,1996,132027,35844
90,Saskatchewan,0962,1,2008,310207,224281
90,Saskatchewan,0962,1,2007,221778,239544
90,Saskatchewan,0962,1,2006,200816,216471
90,Saskatchewan,0962,1,2005,252405,272170
90,Saskatchewan,0962,1,2004,226818,244685
90,Saskatchewan,0962,1,2003,238002,257090
90,Saskatchewan,0962,1,2002,233914,252623
90,Saskatchewan,0962,1,2001,213222,230402
90,Saskatchewan,0962,1,2000,208437,225263
90,Saskatchewan,0962,1,1999,198246,214329
90,Saskatchewan,0962,1,1998,180000,222849
90,Saskatchewan,0962,1,1997,168000,218318
90,Saskatchewan,6400,1,1972,94110,69388
90,Saskatchewan,6400,3,2005,29284,32287
90,Saskatchewan,6400,3,2004,33365,36779
90,Saskatchewan,6400,3,2003,25576,28096
90,Saskatchewan,6400,3,2002,29842,32817
90,Saskatchewan,6400,3,2001,32000,33564
90,Saskatchewan,6400,3,2000,13117,5151
90,Saskatchewan,6400,2,2005,29284,32287
90,Saskatchewan,6400,2,2004,33365,36779
90,Saskatchewan,6400,2,2003,25576,28096
90,Saskatchewan,6400,2,2002,29842,32817
90,Saskatchewan,6400,2,2001,32000,33564
90,Saskatchewan,6400,2,2000,13117,14502
90,Saskatchewan,6400,2,1999,16987,18754
90,Saskatchewan,6400,2,1998,21867,24081
90,Saskatchewan,6400,2,1997,40139,13683
90,Saskatchewan,6400,1,2005,29284,32287
90,Saskatchewan,6400,1,2004,33365,36779
90,Saskatchewan,6400,1,2003,25576,28096
90,Saskatchewan,6400,1,2002,29842,32817
90,Saskatchewan,6400,1,2001,32000,33564
90,Saskatchewan,6400,1,2000,13117,14502
90,Saskatchewan,6400,1,1999,16987,18754
90,Saskatchewan,6400,1,1998,21867,24081
90,Saskatchewan,6400,1,1997,40139,44198
90,Saskatchewan,6400,1,1996,30550,33651
90,Saskatchewan,6400,1,1995,56765,62451
90,Saskatchewan,6400,1,1994,57535,63319
90,Saskatchewan,6400,1,1993,21874,24183
90,Saskatchewan,6400,1,1992,37972,41827
90,Saskatchewan,6400,1,1991,32536,35821
90,Saskatchewan,6400,1,1990,34190,37645
90,Saskatchewan,6400,1,1989,76318,84056
90,Saskatchewan,6400,1,1988,76527,84286
90,Saskatchewan,6400,1,1987,73912,81415
90,Saskatchewan,6400,1,1986,73912,81415
90,Saskatchewan,6400,1,1985,72303,79640
90,Saskatchewan,6400,1,1984,72501,79858
90,Saskatchewan,6400,1,1983,72653,80030
90,Saskatchewan,6400,1,1982,68313,75255
90,Saskatchewan,6400,1,1981,72135,79452
90,Saskatchewan,6400,1,1980,74115,81638
90,Saskatchewan,6400,1,1979,72135,79452
90,Saskatchewan,6400,1,1978,58820,64776
90,Saskatchewan,6400,1,1977,98000,107459
90,Saskatchewan,6400,1,1976,59625,65676
90,Saskatchewan,6400,1,1975,84000,98816
90,Saskatchewan,6400,1,1974,62331,68656
90,Saskatchewan,6400,1,1973,89713,98816
90,Saskatchewan,6405,5,2005,118220,130246
90,Saskatchewan,6405,5,2004,128000,137302
90,Saskatchewan,6405,5,2003,109000,139165
90,Saskatchewan,6405,5,2002,141627,155976
90,Saskatchewan,6405,5,2001,121673,134088
90,Saskatchewan,6405,5,2000,121695,134200
90,Saskatchewan,6405,5,1999,93641,24319
90,Saskatchewan,6405,4,1999,98185,79179
90,Saskatchewan,6405,4,1998,93258,98202
90,Saskatchewan,6405,4,1997,42900,42461
90,Saskatchewan,6405,3,1999,98185,79179
90,Saskatchewan,6405,3,1998,93258,98202
90,Saskatchewan,6405,3,1997,76700,74481
90,Saskatchewan,6405,2,1999,98185,79179
90,Saskatchewan,6405,2,1998,93258,98202
90,Saskatchewan,6405,2,1997,130000,127036
90,Saskatchewan,6405,2,1996,99706,104812
90,Saskatchewan,6405,2,1995,54000,48817
90,Saskatchewan,6405,1,1999,98185,79179
90,Saskatchewan,6405,1,1998,93258,98202
90,Saskatchewan,6405,1,1997,130000,127036
90,Saskatchewan,6405,1,1996,99706,104812
90,Saskatchewan,6405,1,1995,90000,81362
90,Saskatchewan,6405,1,1994,114354,120683
90,Saskatchewan,6405,1,1993,81877,86093
90,Saskatchewan,6405,1,1992,73830,77647
90,Saskatchewan,6405,1,1991,74117,77925
90,Saskatchewan,6405,1,1990,79340,83429
90,Saskatchewan,6405,1,1989,68098,71603
90,Saskatchewan,6405,1,1988,74320,78138
90,Saskatchewan,6405,1,1987,60137,63243
90,Saskatchewan,6405,1,1986,71580,75261
90,Saskatchewan,6405,1,1985,68835,72383
90,Saskatchewan,6405,1,1984,66480,69911
90,Saskatchewan,6405,1,1983,105448,110860
90,Saskatchewan,6405,1,1982,65561,68940
90,Saskatchewan,6405,1,1981,65930,69330
90,Saskatchewan,6405,1,1980,63150,66408
90,Saskatchewan,6405,1,1979,55345,58191
90,Saskatchewan,6405,1,1978,55345,58191
90,Saskatchewan,6405,1,1977,52808,55528
90,Saskatchewan,6405,1,1976,50040,52618
90,Saskatchewan,6405,1,1975,47592,50056
90,Saskatchewan,6405,1,1974,47224,49666
90,Saskatchewan,6405,1,1973,41982,44141
90,Saskatchewan,6405,1,1972,42097,44262
90,Saskatchewan,6405,1,1971,39398,41428
90,Saskatchewan,6405,1,1970,39029,41038
90,Saskatchewan,6405,1,1969,36332,9631
90,Saskatchewan,6405,6,2008,134102,37165
90,Saskatchewan,6405,6,2007,125308,138090
90,Saskatchewan,6405,6,2006,121056,133401
90,Saskatchewan,6405,6,2005,118220,130246
90,Saskatchewan,6405,6,2004,128000,137302
90,Saskatchewan,6405,6,2003,109000,139165
90,Saskatchewan,6405,6,2002,141627,45725
90,Saskatchewan,6405,5,2008,134102,37165
90,Saskatchewan,6405,5,2007,125308,138090
90,Saskatchewan,6405,5,2006,121056,133401
90,Saskatchewan,6410,1,1980,126435,136953
90,Saskatchewan,6410,1,1979,115742,125340
90,Saskatchewan,6410,1,1978,116508,125939
90,Saskatchewan,6410,1,1977,134521,145743
90,Saskatchewan,6410,1,1976,140270,151388
90,Saskatchewan,6410,1,1975,141419,153476
90,Saskatchewan,6410,1,1974,112292,121133
90,Saskatchewan,6410,1,1973,95046,102761
90,Saskatchewan,6410,1,1972,88389,95437
90,Saskatchewan,6410,1,1971,77800,83858
90,Saskatchewan,6410,1,1970,84698,91894
90,Saskatchewan,6410,1,1969,89680,97279
90,Saskatchewan,6410,1,1968,44436,47979
90,Saskatchewan,6410,1,1981,132988,143712
90,Saskatchewan,6410,1,1982,126856,136579
90,Saskatchewan,6410,1,1983,130305,141037
90,Saskatchewan,6410,1,1984,122976,133717
90,Saskatchewan,6410,1,1985,129538,140163
90,Saskatchewan,6410,1,1986,153683,166375
90,Saskatchewan,6410,1,1987,153683,166375
90,Saskatchewan,6410,1,1988,127972,138538
90,Saskatchewan,6410,1,1989,127622,138159
90,Saskatchewan,6410,1,1990,53613,58101
90,Saskatchewan,6410,2,1990,78970,85581
90,Saskatchewan,6410,2,1991,150617,57199
90,Saskatchewan,6410,2,1992,172000,161347
90,Saskatchewan,6410,2,1993,161000,146803
90,Saskatchewan,6410,2,1994,144485,170687
90,Saskatchewan,6410,2,1995,188000,199071
90,Saskatchewan,6410,2,1996,186001,226585
90,Saskatchewan,6410,2,1997,199290,240827
90,Saskatchewan,6410,2,1998,198524,242639
90,Saskatchewan,6410,2,1999,202356,245801
90,Saskatchewan,6410,2,2000,210981,232302
90,Saskatchewan,6410,2,2001,207722,222647
90,Saskatchewan,6410,2,2002,213000,232099
90,Saskatchewan,6410,2,2003,197374,216044
90,Saskatchewan,6410,2,2004,230964,192015
90,Saskatchewan,6410,2,2005,87620,112724
90,Saskatchewan,6410,3,1992,72240,67448
90,Saskatchewan,6410,3,1993,161000,146803
90,Saskatchewan,6410,3,1994,144485,170687
90,Saskatchewan,6410,3,1995,188000,199071
90,Saskatchewan,6410,3,1996,186001,226585
90,Saskatchewan,6410,3,1997,199290,240827
90,Saskatchewan,6410,3,1998,198524,242639
90,Saskatchewan,6410,3,1999,202356,245801
90,Saskatchewan,6410,3,2000,210981,232302
90,Saskatchewan,6410,3,2001,207722,222647
90,Saskatchewan,6410,3,2002,213000,232099
90,Saskatchewan,6410,3,2003,197374,216044
90,Saskatchewan,6410,3,2004,230964,192015
90,Saskatchewan,6410,3,2005,87620,112724
90,Saskatchewan,6410,4,2001,52357,56119
90,Saskatchewan,6410,4,2002,213000,232099
90,Saskatchewan,6410,4,2003,197374,216044
90,Saskatchewan,6410,4,2004,230964,192015
90,Saskatchewan,6410,4,2005,87620,112724
90,Saskatchewan,6410,5,2003,82735,90561
90,Saskatchewan,6410,5,2004,230964,192015
90,Saskatchewan,6410,5,2005,87620,112724
90,Saskatchewan,6412,1,1968,43166,47979
90,Saskatchewan,6412,4,2005,85117,112724
90,Saskatchewan,6412,4,2004,224365,192015
90,Saskatchewan,6412,4,2003,191734,216044
90,Saskatchewan,6412,4,2002,122720,133261
90,Saskatchewan,6412,3,2005,85117,112724
90,Saskatchewan,6412,3,2004,224365,192015
90,Saskatchewan,6412,3,2003,191734,216044
90,Saskatchewan,6412,3,2002,208000,227292
90,Saskatchewan,6412,3,2001,50861,56119
90,Saskatchewan,6412,2,2005,85117,112724
90,Saskatchewan,6412,2,2004,224365,192015
90,Saskatchewan,6412,2,2003,191734,216044
90,Saskatchewan,6412,2,2002,208000,227292
90,Saskatchewan,6412,2,2001,201787,222647
90,Saskatchewan,6412,2,2000,204953,232302
90,Saskatchewan,6412,2,1999,196574,245801
90,Saskatchewan,6412,2,1998,192851,242639
90,Saskatchewan,6412,2,1997,193596,240827
90,Saskatchewan,6412,2,1996,180687,226585
90,Saskatchewan,6412,2,1995,183000,199071
90,Saskatchewan,6412,2,1994,140357,170687
90,Saskatchewan,6412,2,1993,160000,146803
90,Saskatchewan,6412,2,1992,151941,161347
90,Saskatchewan,6412,2,1991,146314,57199
90,Saskatchewan,6412,2,1990,76714,85581
90,Saskatchewan,6412,1,1990,52081,58101
90,Saskatchewan,6412,1,1989,123976,138159
90,Saskatchewan,6412,1,1988,124316,138538
90,Saskatchewan,6412,1,1987,149292,166375
90,Saskatchewan,6412,1,1986,149292,166375
90,Saskatchewan,6412,1,1985,125837,140163
90,Saskatchewan,6412,1,1984,119462,133717
90,Saskatchewan,6412,1,1983,126582,141037
90,Saskatchewan,6412,1,1982,123231,136579
90,Saskatchewan,6412,1,1981,129188,143712
90,Saskatchewan,6412,1,1980,122822,136953
90,Saskatchewan,6412,1,1979,112435,125340
90,Saskatchewan,6412,1,1978,113179,125939
90,Saskatchewan,6412,1,1977,130677,145743
90,Saskatchewan,6412,1,1976,136262,151388
90,Saskatchewan,6412,1,1975,137379,153476
90,Saskatchewan,6412,1,1974,109084,121133
90,Saskatchewan,6412,1,1973,92330,102761
90,Saskatchewan,6412,1,1972,85864,95437
90,Saskatchewan,6412,1,1971,75577,83858
90,Saskatchewan,6412,1,1970,82278,91894
90,Saskatchewan,6412,1,1969,87118,97279
90,Saskatchewan,6420,2,1995,55422,68474
90,Saskatchewan,6420,2,1994,39000,86808
90,Saskatchewan,6420,2,1993,42515,52691
90,Saskatchewan,6420,2,1992,29819,36956
90,Saskatchewan,6420,1,1997,21004,29381
90,Saskatchewan,6420,1,1996,57857,71894
90,Saskatchewan,6420,1,1995,55422,68474
90,Saskatchewan,6420,1,1994,39000,86808
90,Saskatchewan,6420,1,1993,42515,52691
90,Saskatchewan,6420,1,1992,42632,52836
90,Saskatchewan,6420,1,1991,40238,49926
90,Saskatchewan,6420,1,1990,40238,49926
90,Saskatchewan,6420,1,1989,69087,84324
90,Saskatchewan,6420,1,1988,66231,83561
90,Saskatchewan,6420,1,1987,64532,78261
90,Saskatchewan,6420,1,1986,52385,62761
90,Saskatchewan,6420,1,1985,98696,119414
90,Saskatchewan,6420,1,1984,63948,78016
90,Saskatchewan,6420,1,1983,60736,74995
90,Saskatchewan,6420,1,1982,71365,87438
90,Saskatchewan,6420,1,1981,59977,72090
90,Saskatchewan,6420,1,1980,61664,75660
90,Saskatchewan,6420,1,1979,62254,75453
90,Saskatchewan,6420,1,1978,57699,71697
90,Saskatchewan,6420,1,1977,54662,66167
90,Saskatchewan,6420,1,1976,51767,62861
90,Saskatchewan,6420,1,1975,50107,62368
90,Saskatchewan,6420,1,1974,49348,59604
90,Saskatchewan,6420,1,1973,60736,74995
90,Saskatchewan,6420,1,1972,76128,91945
90,Saskatchewan,6420,1,1971,63014,75496
90,Saskatchewan,6420,7,2008,13204,15819
90,Saskatchewan,6420,7,2007,50866,52052
90,Saskatchewan,6420,7,2006,47070,45296
90,Saskatchewan,6420,7,2005,47070,47034
90,Saskatchewan,6420,7,2004,43393,49294
90,Saskatchewan,6420,7,2003,47070,56839
90,Saskatchewan,6420,7,2002,45552,56240
90,Saskatchewan,6420,7,2001,40238,47652
90,Saskatchewan,6420,7,2000,26000,33122
90,Saskatchewan,6420,7,1999,25813,31324
90,Saskatchewan,6420,7,1998,29609,30225
90,Saskatchewan,6420,7,1997,20105,28124
90,Saskatchewan,6420,6,1997,21004,29381
90,Saskatchewan,6420,6,1996,34620,43018
90,Saskatchewan,6420,5,1997,21004,29381
90,Saskatchewan,6420,5,1996,57857,71894
90,Saskatchewan,6420,5,1995,17613,21762
90,Saskatchewan,6420,4,1997,21004,29381
90,Saskatchewan,6420,4,1996,57857,71894
90,Saskatchewan,6420,4,1995,55422,68474
90,Saskatchewan,6420,4,1994,39000,86808
90,Saskatchewan,6420,4,1993,22597,28006
90,Saskatchewan,6420,3,1997,21004,29381
90,Saskatchewan,6420,3,1996,57857,71894
90,Saskatchewan,6420,3,1995,55422,68474
90,Saskatchewan,6420,3,1994,39000,86808
90,Saskatchewan,6420,3,1993,29702,36812
90,Saskatchewan,6420,2,1997,21004,29381
90,Saskatchewan,6420,2,1996,57857,71894
90,Saskatchewan,6801,1,1972,93839,69388
90,Saskatchewan,6801,2,2005,29156,32287
90,Saskatchewan,6801,2,2004,33247,36779
90,Saskatchewan,6801,2,2003,25543,28096
90,Saskatchewan,6801,2,2002,29755,32817
90,Saskatchewan,6801,2,2001,32000,33564
90,Saskatchewan,6801,2,2000,12931,5151
90,Saskatchewan,6801,1,2005,29156,32287
90,Saskatchewan,6801,1,2004,33247,36779
90,Saskatchewan,6801,1,2003,25543,28096
90,Saskatchewan,6801,1,2002,29755,32817
90,Saskatchewan,6801,1,2001,32000,33564
90,Saskatchewan,6801,1,2000,12931,14502
90,Saskatchewan,6801,1,1999,16863,18754
90,Saskatchewan,6801,1,1998,21776,24081
90,Saskatchewan,6801,1,1997,40121,44198
90,Saskatchewan,6801,1,1996,30462,33651
90,Saskatchewan,6801,1,1995,56918,62451
90,Saskatchewan,6801,1,1994,57666,63319
90,Saskatchewan,6801,1,1993,21688,24183
90,Saskatchewan,6801,1,1992,37863,41827
90,Saskatchewan,6801,1,1991,32441,35821
90,Saskatchewan,6801,1,1990,34091,37645
90,Saskatchewan,6801,1,1989,76092,84056
90,Saskatchewan,6801,1,1988,76300,84286
90,Saskatchewan,6801,1,1987,73701,81415
90,Saskatchewan,6801,1,1986,73701,81415
90,Saskatchewan,6801,1,1985,72091,79640
90,Saskatchewan,6801,1,1984,72289,79858
90,Saskatchewan,6801,1,1983,72434,80030
90,Saskatchewan,6801,1,1982,68120,75255
90,Saskatchewan,6801,1,1981,71931,79452
90,Saskatchewan,6801,1,1980,73903,81638
90,Saskatchewan,6801,1,1979,71931,79452
90,Saskatchewan,6801,1,1978,58659,64776
90,Saskatchewan,6801,1,1977,98000,107459
90,Saskatchewan,6801,1,1976,59453,65676
90,Saskatchewan,6801,1,1975,84000,98816
90,Saskatchewan,6801,1,1974,62167,68656
90,Saskatchewan,6801,1,1973,89465,98816
90,Saskatchewan,A310,1,1971,68361,75496
90,Saskatchewan,A310,2,1997,29500,28438
90,Saskatchewan,A310,2,1996,65075,71894
90,Saskatchewan,A310,2,1995,61988,68474
90,Saskatchewan,A310,2,1994,78044,86808
90,Saskatchewan,A310,2,1993,47691,52691
90,Saskatchewan,A310,2,1992,47822,52836
90,Saskatchewan,A310,2,1991,45202,49926
90,Saskatchewan,A310,2,1990,45202,18876
90,Saskatchewan,A310,1,1997,29500,28438
90,Saskatchewan,A310,1,1996,65075,71894
90,Saskatchewan,A310,1,1995,61988,68474
90,Saskatchewan,A310,1,1994,78044,86808
90,Saskatchewan,A310,1,1993,47691,52691
90,Saskatchewan,A310,1,1992,47822,52836
90,Saskatchewan,A310,1,1991,45202,49926
90,Saskatchewan,A310,1,1990,45202,49926
90,Saskatchewan,A310,1,1989,76343,84324
90,Saskatchewan,A310,1,1988,75616,83561
