STATE_CODE,STATE_CODE_EXP,SHRP_ID,START_DATE,RECORD_STATUS,END_DATE,VOLUME_SITE,CLASS_SITE,WIM_SITE,ID3,ID6,LTPP_DIR,LTPP_DIR_EXP,LTPP_LANE,LANES_LTPP_DIR,LANES_NON_LTPP_DIR,SRO_CLASS,SRO_CLASS_EXP,SRO_WEIGHT_EXP,SRO_WEIGHT,DATA_AVAILABILITY,DATA_AVAILABILITY_EXP,FUNC_CLASS,FUNC_CLASS_EXP,COMMENTS,CARD4INFO,CARD4INFO_EXP,CARDCINFO_EXP,CARDCINFO,ERR_1AM1PM,ERR_8ZERO,ERR_4STATIC,LTPP_LN_ONLY,USEFILENAME,UPDATE_LNDIR,LOAD_LN,LOAD_DIR_EXP,LOAD_DIR,LOAD_HOURS
28,Mississippi,A320,1990-01-01,E,1993-12-31,,1802,1802,2,160300,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
28,Mississippi,A320,1996-01-01,E,1997-12-31,,1802,1802,2,160300,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
28,Mississippi,A330,1998-01-01,E,2050-12-31,,1802,1802,2,160300,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
28,Mississippi,A330,1994-01-01,E,1995-12-31,,1802,1802,2,160300,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,8.0,Continuous WIM that does not meet the ASTM standards,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
28,Mississippi,A330,1990-01-01,E,1993-12-31,,1802,1802,2,160300,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
28,Mississippi,A330,1996-01-01,E,1997-12-31,,1802,1802,2,160300,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
28,Mississippi,A350,1998-01-01,E,2050-12-31,,1802,1802,2,160300,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
28,Mississippi,A350,1994-01-01,E,1995-12-31,,1802,1802,2,160300,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,8.0,Continuous WIM that does not meet the ASTM standards,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
28,Mississippi,A350,1990-01-01,E,1993-12-31,,1802,1802,2,160300,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
28,Mississippi,A350,1996-01-01,E,1997-12-31,,1802,1802,2,160300,3,East,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,2,Rural Principal Arterial - Other,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
28,Mississippi,A410,1998-01-01,E,2050-12-31,,4024,4024,20,760690,1,North,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,16,Urban Minor Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
28,Mississippi,A410,1995-01-01,E,1997-12-31,,4024,4024,20,760690,1,North,1,2,2,S,Site specific equipment,Site specific equipment,S,8.0,Continuous WIM that does not meet the ASTM standards,16,Urban Minor Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
28,Mississippi,A410,1994-01-01,E,1994-12-31,,4024,4024,20,760690,1,North,1,2,2,S,Site specific equipment,Site specific equipment,S,3.0,Continuous ATR volume station and a measurement of truck assembly seasonality,16,Urban Minor Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
28,Mississippi,A410,1990-01-01,E,1993-12-31,,4024,4024,20,760690,1,North,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,16,Urban Minor Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
28,Mississippi,A430,1998-01-01,E,2050-12-31,,4024,4024,20,760690,1,North,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,16,Urban Minor Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
28,Mississippi,A430,1990-01-01,E,1993-12-31,,4024,4024,20,760690,1,North,1,2,2,S,Site specific equipment,Site specific equipment,S,2.0,Vehicle classification and WIM data with some measure of seasonality,16,Urban Minor Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
28,Mississippi,A430,1994-01-01,E,1994-12-31,,4024,4024,20,760690,1,North,1,2,2,S,Site specific equipment,Site specific equipment,S,3.0,Continuous ATR volume station and a measurement of truck assembly seasonality,16,Urban Minor Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
28,Mississippi,A430,1995-01-01,E,1997-12-31,,4024,4024,20,760690,1,North,1,2,2,S,Site specific equipment,Site specific equipment,S,8.0,Continuous WIM that does not meet the ASTM standards,16,Urban Minor Arterial,"All data, all sites -- data beyond column 51 is invalid.",I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0501,1998-01-01,E,2050-12-31,,0500,0500,820,000000,1,North,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,Data retained until Geometric change to section after 2007,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0502,1998-01-01,E,2050-12-31,,0500,0500,820,000000,1,North,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,Data retained until Geometric change to section after 2007,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0503,1998-01-01,E,2050-12-31,,0500,0500,820,000000,1,North,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,Data retained until Geometric change to section after 2007,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0504,1998-01-01,E,2050-12-31,,0500,0500,820,000000,1,North,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,Data retained until Geometric change to section after 2007,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0505,1998-01-01,E,2050-12-31,,0500,0500,820,000000,1,North,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,Data retained until Geometric change to section after 2007,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0506,1998-01-01,E,2050-12-31,,0500,0500,820,000000,1,North,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,Data retained until Geometric change to section after 2007,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0507,1998-01-01,E,2050-12-31,,0500,0500,820,000000,1,North,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,Data retained until Geometric change to section after 2007,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0508,1998-01-01,E,2050-12-31,,0500,0500,820,000000,1,North,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,Data retained until Geometric change to section after 2007,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0509,1998-01-01,E,2050-12-31,,0500,0500,820,000000,1,North,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,Data retained until Geometric change to section after 2007,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0601,1990-01-01,E,2050-12-31,,0600,0600,188,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0602,1990-01-01,E,2050-12-31,,0600,0600,188,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0603,1990-01-01,E,2050-12-31,,0600,0600,188,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0604,1990-01-01,E,2050-12-31,,0600,0600,188,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0605,1990-01-01,E,2050-12-31,,0600,0600,188,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0606,1990-01-01,E,2050-12-31,,0600,0600,188,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0607,1990-01-01,E,2050-12-31,,0600,0600,188,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0608,1990-01-01,E,2050-12-31,,0600,0600,188,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0659,1990-01-01,E,2050-12-31,,0600,0600,188,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0660,1990-01-01,E,2050-12-31,,0600,0600,188,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0661,1990-01-01,E,2050-12-31,,0600,0600,188,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0662,1990-01-01,E,2050-12-31,,0600,0600,188,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0663,1990-01-01,E,2050-12-31,,0600,0600,188,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0664,1990-01-01,E,2050-12-31,,0600,0600,188,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0665,1990-01-01,E,2050-12-31,,0600,0600,188,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0666,1990-01-01,E,2050-12-31,,0600,0600,188,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0701,1990-01-01,E,2050-12-31,,0700,0700,658,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0702,1990-01-01,E,2050-12-31,,0700,0700,658,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0703,1990-01-01,E,2050-12-31,,0700,0700,658,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0704,1990-01-01,E,2050-12-31,,0700,0700,658,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0705,1990-01-01,E,2050-12-31,,0700,0700,658,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0706,1990-01-01,E,2050-12-31,,0700,0700,658,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0707,1990-01-01,E,2050-12-31,,0700,0700,658,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0708,1990-01-01,E,2050-12-31,,0700,0700,658,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0709,1990-01-01,E,2050-12-31,,0700,0700,658,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0759,1990-01-01,E,2050-12-31,,0700,0700,658,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0760,1990-01-01,E,2050-12-31,,0700,0700,658,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,0901,1996-01-01,E,2050-12-31,,0900,0900,441,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0902,1996-01-01,E,2050-12-31,,0900,0900,441,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0903,1996-01-01,E,2050-12-31,,0900,0900,441,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0959,1996-01-01,E,2050-12-31,,0900,0900,441,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0960,1996-01-01,E,2050-12-31,,0900,0900,441,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0961,1996-01-01,E,2050-12-31,,0900,0900,441,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0962,1996-01-01,E,2050-12-31,,0900,0900,441,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0963,1996-01-01,E,2050-12-31,,0900,0900,441,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,0964,1996-01-01,E,2050-12-31,,0900,0900,441,000000,5,South,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,1002,1990-01-01,E,2050-12-31,,1002,1002,563,000000,7,West,1,1,1,,,,,,,7,Rural Major Collector,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
29,Missouri,1005,1990-01-01,E,2050-12-31,,1005,1005,555,000000,7,West,1,2,2,,,,,,,2,Rural Principal Arterial - Other,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
29,Missouri,1008,1990-01-01,E,2050-12-31,,1008,1008,750,000000,5,South,1,1,1,,,,,,,6,Rural Minor Arterial,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,1010,1990-01-01,E,2050-12-31,,1010,1010,930,000000,3,East,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
29,Missouri,4036,1990-01-01,E,2050-12-31,,4036,4036,420,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,4069,1990-01-01,E,2050-12-31,,4069,4069,440,000000,5,South,1,2,2,,,,,,,11,Urban Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,South,5,N
29,Missouri,5000,1990-01-01,E,2050-12-31,,5000,5000,188,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,5047,1990-01-01,E,2050-12-31,,5047,5047,645,000000,3,East,1,2,2,,,,,,,12,Urban Principal Arterial - Other Freeways or Expressways,,I,Ignore,Ignore,I,Y,Y,Y,Y,Y,N,1,East,3,N
29,Missouri,5058,1990-01-01,E,2050-12-31,,5000,5000,188,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,5081,1990-01-01,E,2050-12-31,,5000,5000,188,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,5091,1990-01-01,E,2050-12-31,,5000,5000,188,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,5393,1990-01-01,E,2050-12-31,,5393,5393,625,000000,1,North,1,1,1,,,,,,,6,Rural Minor Arterial,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,5403,1990-01-01,E,2050-12-31,,5413,5413,020,000000,3,East,1,1,1,,,,,,,6,Rural Minor Arterial,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
29,Missouri,5413,1990-01-01,E,2050-12-31,,5413,5413,030,000000,3,East,1,1,1,,,,,,,6,Rural Minor Arterial,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
29,Missouri,5473,1990-01-01,E,2050-12-31,,5473,5473,500,000000,7,West,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
29,Missouri,5483,1990-01-01,E,2050-12-31,,5483,5483,470,000000,7,West,1,1,1,,,,,,,2,Rural Principal Arterial - Other,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
29,Missouri,5503,1990-01-01,E,2050-12-31,,5503,5503,740,000000,5,South,1,2,2,,,,,,,2,Rural Principal Arterial - Other,,I,Ignore,Ignore,I,Y,Y,N,N,Y,N,1,South,5,N
29,Missouri,6067,1990-01-01,E,1998-09-23,,6067,6067,920,000000,3,East,1,1,1,,,,,,,2,Rural Principal Arterial - Other,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
29,Missouri,6067,1998-09-24,E,2050-12-31,,6067,6067,920,000000,3,East,1,2,2,,,,,,,2,Rural Principal Arterial - Other,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
29,Missouri,7054,1990-01-01,E,2050-12-31,,7054,7054,760,000000,3,East,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
29,Missouri,7073,1990-01-01,E,2050-12-31,,7073,7073,206,000000,1,North,1,1,1,,,,,,,2,Rural Principal Arterial - Other,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,A310,1990-01-01,E,2050-12-31,,1005,1005,555,000000,7,West,1,2,2,,,,,,,2,Rural Principal Arterial - Other,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
29,Missouri,A320,1990-01-01,E,2050-12-31,,1005,1005,555,000000,7,West,1,2,2,,,,,,,2,Rural Principal Arterial - Other,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
29,Missouri,A330,1990-01-01,E,2050-12-31,,1005,1005,555,000000,7,West,1,2,2,,,,,,,2,Rural Principal Arterial - Other,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
29,Missouri,A340,1990-01-01,E,2050-12-31,,1005,1005,555,000000,7,West,1,2,2,,,,,,,2,Rural Principal Arterial - Other,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
29,Missouri,A350,1990-01-01,E,2050-12-31,,1005,1005,555,000000,7,West,1,2,2,,,,,,,2,Rural Principal Arterial - Other,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
29,Missouri,A351,1990-01-01,E,2050-12-31,,1005,1005,555,000000,7,West,1,2,2,,,,,,,2,Rural Principal Arterial - Other,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
29,Missouri,A410,1990-01-01,E,2050-12-31,,5000,5000,188,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,A411,1990-01-01,E,2050-12-31,,5000,5000,188,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,A430,1990-01-01,E,2050-12-31,,5000,5000,188,000000,1,North,1,2,2,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,North,1,N
29,Missouri,A601,1998-01-01,E,2050-12-31,,A600,A600,910,000000,3,East,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
29,Missouri,A602,1998-01-01,E,2050-12-31,,A600,A600,910,000000,3,East,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
29,Missouri,A603,1998-01-01,E,2050-12-31,,A600,A600,910,000000,3,East,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
29,Missouri,A604,1998-01-01,E,2050-12-31,,A600,A600,910,000000,3,East,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
29,Missouri,A605,1998-01-01,E,2050-12-31,,A600,A600,910,000000,3,East,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
29,Missouri,A606,1998-01-01,E,2050-12-31,,A600,A600,910,000000,3,East,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
29,Missouri,A607,1998-01-01,E,2050-12-31,,A600,A600,910,000000,3,East,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
29,Missouri,A608,1998-01-01,E,2050-12-31,,A600,A600,910,000000,3,East,1,1,1,,,,,,,1,Rural Principal Arterial - Interstate,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,East,3,N
29,Missouri,B310,1990-01-01,E,2050-12-31,,1002,1002,563,000000,7,West,1,1,1,,,,,,,7,Rural Major Collector,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
29,Missouri,B320,1990-01-01,E,2050-12-31,,1002,1002,563,000000,7,West,1,1,1,,,,,,,7,Rural Major Collector,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
29,Missouri,B330,1990-01-01,E,2050-12-31,,1002,1002,563,000000,7,West,1,1,1,,,,,,,7,Rural Major Collector,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
29,Missouri,B340,1990-01-01,E,2050-12-31,,1002,1002,563,000000,7,West,1,1,1,,,,,,,7,Rural Major Collector,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
29,Missouri,B350,1990-01-01,E,2050-12-31,,1002,1002,563,000000,7,West,1,1,1,,,,,,,7,Rural Major Collector,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
29,Missouri,B351,1990-01-01,E,2050-12-31,,1002,1002,563,000000,7,West,1,1,1,,,,,,,7,Rural Major Collector,,I,Ignore,Ignore,I,Y,Y,Y,N,Y,N,1,West,7,N
29,Missouri,B410,1990-01-01,E,2050-12-31,,5503,5503,740,000000,5,South,1,2,2,,,,,,,2,Rural Principal Arterial - Other,,I,Ignore,Ignore,I,Y,Y,N,N,Y,N,1,South,5,N
29,Missouri,B411,1990-01-01,E,2050-12-31,,5503,5503,740,000000,5,South,1,2,2,,,,,,,2,Rural Principal Arterial - Other,,I,Ignore,Ignore,I,Y,Y,N,N,Y,N,1,South,5,N
29,Missouri,B430,1990-01-01,E,2050-12-31,,5503,5503,740,000000,5,South,1,2,2,,,,,,,2,Rural Principal Arterial - Other,,I,Ignore,Ignore,I,Y,Y,N,N,Y,N,1,South,5,N
30,Montana,0113,1997-09-17,E,2050-12-31,,0100,0100,,000112,1,North,1,2,2,S,Site specific equipment,Site specific equipment,S,1.0,Limited data for either vehicle classification or truck weights,1,Rural Principal Arterial - Interstate,"SPS- SITE FOR DATA 0113
SHARING WIM SITE WITH 0900
FROM AUGUST 2006 DATA FILES ARE IN C-CARD AND W-CARD FORMAT. ",3,Use 3 columns per additional volume,Use 5 columns per additional volume,5,Y,Y,Y,N,Y,N,1,North,1,N
